;Q00_TESTING_Q62;Q40_URBOS;Q46_KAOHSIUNG;Q53_UTRECHT;Q54_LUXEMBURGO;Q56_CANBERRA;Q57_NEWCASTLE;Q59_AMSTERDAM;Q62_DE LIJN WEST FLANDERS;Q64_MAURITIUS;Q66_VITORIA;Q67_LUND;Q68_OSLO;Q70_PARRAMATA;Q72_BIRMINGHAM_3GT;Q75_LISBOA;Q80_MULTIOFERTA
l_no_luces_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_no_luces_delay_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PIL_CMD_PAYDESK_LIGHTING;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_SALOON_LIGHTS_C1;1;1;1;0;0;1;0;1;1;1;1;1;0;0;0;0;0
DO_SALOON_LIGHTS_C2;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
DO_ANTINIEBLAS_C1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PIL_CMD_IL_EXT_ANT;1;0;1;0;1;0;1;0;1;1;0;0;0;0;1;0;0
DO_PILOTO_ANTINIEBLA_C1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_PILOTO_ANTINIEBLA_C2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_PAYDESK_LIGHT_C1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
DO_PAYDESK_LIGHT_C2;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
DO_LIGHT_BUTTON_PAYDESK_C1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_SALOON_LIGHTS_OFF_C1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
IL_SAL_LIGHT_AUTO;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_SAL_LIGHT_AUTO;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PIL_CondCF_SAL_LIGHT_AUTO;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_PILOTO_SALOON_LIGHTS_AUTO_C1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_PILOTO_SALOON_LIGHTS_AUTO_C2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
IL_REMOTE_BOX_BRAKE_LIGHT;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_BRAKE_LIGHT_REMOTE_BOX_C1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_ALL_LIGHTS_TEST_C1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_ALL_LIGHTS_TEST_C2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_hmi_c1_cmd_paydesk_lighting_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_hmi_c2_cmd_paydesk_lighting_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Q40_SR_IL_0074_0_0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Q40_SR_IL_0075_0_0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
Q40_SR_IL_0080_0_0;1;0;0;0;1;0;0;0;1;0;1;1;1;1;1;0;0
Q40_SR_IL_0100_0_0;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;1
Q40_SR_IL_0110_0_0;1;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;0
Q40_SR_IL_0120_0_0;1;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;1
Q40_SR_IL_0125_0_0;1;0;0;0;1;0;0;0;1;0;1;1;1;1;0;0;0
Q40_SR_IL_0226_0_0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0
Q40_SR_IL_0230_0_0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;1;1;1
Q40_SR_IL_0240_0_0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
Q40_SR_IL_0291_0_0;1;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0
Q40_SR_IL_0300_1_1;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0
Q40_SR_IL_0310_0_1;1;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0
Q40_SR_IL_0320_0_0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;1;1
Q40_SR_IL_0330_0_0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;1;1;1
Q40_SR_IL_0340_0_0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;1;1;1
Q40_SR_IL_0345_0_0;1;0;0;0;1;1;0;0;1;1;0;0;0;1;0;0;0
Q40_SR_IL_0365_0_0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Q40_SR_IL_0370_0_0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1
Q40_SR_IL_0385_0_0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Q40_SR_IL_0475_0_0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
Q40_SR_IL_0480_0_1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Q40_SR_IL_0490_0_0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1
Q40_SR_IL_0500_0_0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
Q40_SR_IL_0510_0_0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
Q40_SR_IL_0530_0_0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0
Q40_SR_IL_0540_0_0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0
Q40_SR_IL_0550_0_0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0
Q40_SR_IL_0560_0_0;1;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0
l_mt_active_c2_ant;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_lz_tr_curve_cerrar_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_lz_tr_curve_abrir_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_MT_MC_BR_ant;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_LZ_TR_ABRIR_CURVA_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_inv_anul;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_ed_anul;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_fr_anul;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_one_inv_anul_delayed;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_two_inv_anul_delayed;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_three_inv_anul_delayed;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_four_inv_anul_delayed;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_one_ed_anul_delayed;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_two_ed_anul_delayed;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_three_ed_anul_delayed;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_four_ed_anul_delayed;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_un_bog_c_anul;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_un_bog_r_anul;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_tcu_anul_c1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_tcu_anul_c2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_lz_accel_c1_ok;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_lz_accel_c2_ok=;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_ux_bcu_fr_nok;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_bcu_fr_nok;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_permiso_frenos_ok;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_acop_nok;1;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0
l_acop_nok_mecanico;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_acop_nok_ant;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_acop_nok_mecanico_ant;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_LZ_TR_NO_CER_REV_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_open_LZ_E12_sobrevelocidad;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_close_LZ_E12_sobrevelocidad;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_open_E12_overspeed;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_open_LZ_E12_sobrevelocidad_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_close_LZ_E12_sobrevelocidad_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_unimog_feedback_nok;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_ux_loc_limited_speed;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
LZ_LOC_LIMITED_SPEED;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_num_ux_aux_conv_ok_and_charging;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_ux_bcu_fail;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_dos_cabinas_activas;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_presostato_iso_NOK;1;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0
l_num_bogies_anulados;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0
l_num_bogies_operativos;1;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0
l_num_bogies_operativos_acop;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_aco_urg_nok;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_num_bogies_no_anulados;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_num_bogies_no_anulados_acop;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_num_max_bogies_aisl;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
DO_OPEN_E12_C1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0
l_lz_accel_c2_ok;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
c_lim_speed_un_bog_r_anul;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
c_lim_speed_un_elect_brake_out_un_fb_out;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
c_lim_speed_dos_elect_brake_out_un_fb_out;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
LZ_TCU_C1_EDB1_NOK;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
LZ_TCU_C1_EDB2_NOK;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
LZ_TCU_C2_EDB1_NOK;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
LZ_TCU_C2_EDB2_NOK;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
LZ_TCU_C1_EDB_NOK;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
LZ_TCU_C2_EDB_NOK;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
c_lim_speed_dos_patin_nok;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
c_lim_speed_tres_patin_nok;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PLC_LimitedSpeed;1;1;1;0;0;0;1;1;1;0;1;0;1;0;0;0;1
AT_TOMA_EXT;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
PIL_LZ_TRAC_BCU_FAIL;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0
PIL_LZ_TRAC_PU_INH_TRAC_FOR_CLOSE;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PIL_LZ_TRAC_BRAKES_ISOLATED;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0
LZ_TR_ABRIR_CAT_VOL;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PIL_LZ_TRAC_CAT_VOLTAGE_LOW;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_lz_tr_curve_abrir;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_lz_tr_curve_cerrar;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
LZ_TR_ABRIR_CURVA;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
LZ_TR_NO_CER_REV;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0
LZ_TR_ABRIR_REVOCABLE;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0
PIL_LZ_E12_TOWING;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_OPEN_E12_C2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PIL_LZ_TRAC_NO_HV;1;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0
PIL_LZ_TRAC_EVR_PERMISION;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Q40_SR_LZ_0005_0_0;1;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0
PLC_SELECT_VALUE_Init;1;1;1;0;0;0;1;1;1;1;1;1;1;1;0;0;1
Q40_SR_LZ_0010_0_1;1;0;0;0;0;1;0;1;1;1;1;1;1;1;0;0;0
Q40_SR_LZ_0020_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0
Q40_SR_LZ_0030_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0
Q40_SR_LZ_0050_0_1;1;0;0;1;0;0;0;1;1;0;1;1;1;1;0;0;0
Q40_SR_LZ_0060_0_1;1;0;0;1;0;0;0;1;1;0;1;1;1;1;0;0;0
Q40_SR_LZ_0065_0_0;1;0;0;0;0;1;0;1;1;1;1;1;0;1;0;0;0
Q40_SR_LZ_0081_0_0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0
Q40_SR_LZ_0130_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1
Q40_SR_LZ_0135_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0
Q40_SR_LZ_0136_0_0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0
Q40_SR_LZ_0190_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;1;0
Q40_SR_LZ_0200_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0
Q40_SR_LZ_0210_0_2;1;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0
Q40_SR_LZ_0212_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0
Q40_SR_LZ_0216_0_0;1;0;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0
Q40_SR_LZ_0217_0_1;1;0;0;0;0;0;0;1;1;1;1;0;1;1;0;0;0
Q40_SR_LZ_0218_0_0;1;0;0;1;1;0;0;1;1;1;1;0;1;1;0;0;0
Q40_SR_LZ_0220_0_0;1;0;0;0;1;1;0;1;1;0;0;1;1;1;0;0;0
Q40_SR_LZ_0240_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0
Q40_SR_LZ_0241_0_0;1;0;0;1;1;1;0;1;1;0;1;1;1;1;0;0;0
Q40_SR_LZ_0242_0_0;1;0;0;1;1;1;0;0;1;1;0;1;1;1;0;0;0
Q40_SR_LZ_0243_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0
Q40_SR_LZ_0244_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;0;0;0;0
Q40_SR_LZ_0246_0_1;1;0;0;1;1;1;0;0;1;0;1;1;1;1;0;0;0
Q40_SR_LZ_0248_0_1;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;0
Q40_SR_LZ_0250_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0
Q40_SR_LZ_0300_0_0;1;0;0;0;1;1;0;0;1;1;1;0;0;0;1;1;0
Q40_SR_LZ_0490_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;0
Q40_SR_LZ_0500_1_0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
Q40_SR_LZ_0510_0_1;1;0;0;0;0;0;0;1;1;1;1;1;1;1;0;0;0
Q40_SR_LZ_0520_0_0;1;0;0;0;1;1;0;1;1;1;0;1;0;0;1;0;0
Q40_SR_LZ_0530_1_0;1;0;0;0;0;1;0;1;1;1;0;1;1;1;0;0;0
Q40_SR_LZ_0540_0_1;1;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0
Q40_SR_LZ_0550_0_1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0
Q40_SR_LZ_0560_0_0;1;0;0;0;1;1;0;1;1;1;0;1;0;0;1;0;1
Q40_SR_LZ_0570_0_0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0
Q40_SR_LZ_0575_0_2;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0
Q40_SR_LZ_0576_0_0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0
Q40_SR_LZ_0590_0_1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;0
Q40_SR_LZ_0595_0_0;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;0
init;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0
l_hmi_cmd_c1_apli_patines_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_hmi_cmd_c2_apli_patines_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_di_hmi_c1_cmd_apli_patines_c1_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_di_hmi_c2_cmd_apli_patines_c1_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_di_pul_bb_test_patines_c1_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_di_hmi_c1_cmd_apli_patines_c2_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_di_hmi_c2_cmd_apli_patines_c2_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_di_pul_bb_test_patines_c2_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_di_hmi_c1_cmd_apli_patines_r_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_di_hmi_c2_cmd_apli_patines_r_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_di_pul_bb_test_patines_r_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_nullspeed_ant;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_di_remote_patin_c1_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_GW_UT_DOS_ant;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0
l_CM_STARTUP_UT_ant;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0
l_aplicacion_patines;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_bogie_anulado;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
l_orden_anulacion;1;1;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0
l_no_lazo_se_e3;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
l_bogie_anulado_aco;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_orden_anulacion_aco;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_manip_no_freno;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_tcu_num_edb_out;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_num_fr_out;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_plc_param14;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_ux_mt_active_c1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_ux_mt_active_c2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
MT_INV1_ANU_ON_C1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_tcu_c1_cp_applying_ant;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_tcu_c2_cp_applying_ant;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_tcu_m3_cp_applying_ant;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_bcu_cp_applying_ant;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_cleanpad_done_ant;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
l_tcu_c1_cp_applied;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_tcu_c2_cp_applied;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_tcu_m3_cp_applied;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_bcu_cp_applied;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_cleaning_pad_done;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_time_cleaning_c1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_time_cleaning_c2;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_time_cleaning_r;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_cleaning_time_done_c1;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_cleaning_time_done_c2;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_cleaning_time_done_r;1;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
l_MT_CLEAN_PAD_DONE_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_cleaning_time_done_c1_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_cleaning_time_done_c2_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_cleaning_time_done_r_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_cleaning_pad_done_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_enable_reset_ant;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_enable_reset;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_new_day;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_comm_ok_eq;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_enable_at_3AM;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
l_speed_null_ant;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;0
l_mt_clean_pad_con;1;1;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0
l_speed_null;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;0;0
l_all_edb_nok;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_all_fb_nok;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
l_evr_speed_null;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;0;0
l_nullspeed;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
l_primer_mvo;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
l_primer_fallo;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
l_lim_ter_addvalue;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1
l_ux_mt_loc_lim_ter_addvalue;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
MT_ACTIVE_C1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
MT_ACTIVE_C2;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
MT_ACTIVE_TN;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
AI_MANIPULADOR_C2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
AI_MANIPULADOR_C2_OK;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Q_AI_MANIPULADOR_C2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
MT_MC_EB;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0
MT_REMOTE_DRV;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
MT_NORMAL_DRV;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PLC_MC_DefD;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1
PLC_MC_DefB;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;1;1
MT_FR_ISOLATED_REPERF_C1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
MT_FR_ISOLATED_REPERF_C2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
MT_FR_ISOLATED_REPERF_R;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
MT_FR_ANU_PUL_C2_ACO;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
MT_FR_ANU_PUL_R_ACO;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0
PIL_CMD_APLI_PATINES;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PIL_CMD_APLI_PATINES_C1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PIL_CMD_APLI_PATINES_C2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
PIL_CMD_APLI_PATINES_R;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_BB_TEST_PATINES_C1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_BB_TEST_PATINES_R;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_BB_TEST_PATINES_C2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_APLI_PATINES_C1;1;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0
DO_APLI_PATINES_C2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_APLI_PATINES_R;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
DO_UNIMOG_FRENO_STEP1_C1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
b_DS_C1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0
b_DS_C2;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0
b_DO_Closed;1;1;1;0;1;0;0;1;1;1;1;1;0;0;0;0;0
b_TL_Ok;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1
b_BL_Ok;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1
b_EL_Ok;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1
b_SL_Ok;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;0;1
